heure;latitude;longitude;altitude;cardio
23:37:31;19.647538857534528;-155.99585104733706;48.20000076293945;147
23:37:37;19.64763625524938;-155.99604718387127;46.599998474121094;147
23:37:43;19.64774329215288;-155.99624013528228;44.599998474121094;147
23:37:48;19.64784102514386;-155.99641758017242;43.400001525878906;147
23:37:53;19.647928699851036;-155.9965953603387;42.20000076293945;147
23:37:58;19.64802458882332;-155.99676492623985;41.79999923706055;147
23:38:03;19.648113939911127;-155.99693139083683;41.599998474121094;147
23:38:09;19.648217288777232;-155.99713272415102;41.599998474121094;147
23:38:14;19.648303790017962;-155.99731754511595;40.79999923706055;146
23:38:19;19.648388782516122;-155.99748677574098;40.20000076293945;147
23:38:24;19.648472853004932;-155.99767427891493;39.20000076293945;145
23:38:29;19.648560946807265;-155.99785264581442;38.79999923706055;146
23:38:35;19.648657590150833;-155.99804827943444;38.0;146
23:38:41;19.64875523932278;-155.9982476849109;36.599998474121094;145
23:38:47;19.64885146357119;-155.99843594245613;34.79999923706055;144
23:38:53;19.64895305223763;-155.99862604402006;33.0;144
23:38:59;19.649049108847976;-155.9988204203546;31.600000381469727;142
23:39:05;19.64914851821959;-155.99900071509182;31.399999618530273;141
23:39:11;19.649245999753475;-155.99919945001602;31.600000381469727;140
23:39:17;19.64934105053544;-155.99938485771418;31.600000381469727;139
23:39:23;19.649434089660645;-155.99957504309714;31.600000381469727;139
23:39:29;19.64952520094812;-155.99975500255823;31.0;139
23:39:35;19.64963123202324;-155.9999494627118;29.0;139
23:39:41;19.64972703717649;-156.00013721734285;25.799999237060547;140
23:39:47;19.64982435107231;-156.00033310241997;23.399999618530273;140
23:39:53;19.649917222559452;-156.00053250789642;23.600000381469727;141
23:39:59;19.65001386590302;-156.00072319619358;24.600000381469727;141
23:40:05;19.650113442912698;-156.00092033855617;23.799999237060547;141
23:40:11;19.650216456502676;-156.0011033155024;22.799999237060547;141
23:40:17;19.650332126766443;-156.00128076039255;22.0;140
23:40:22;19.650426506996155;-156.00141604430974;22.0;137
23:40:24;19.650466153398156;-156.00146843120456;22.0;134
23:40:29;19.65056497603655;-156.00160866044462;22.0;131
23:40:33;19.65064762160182;-156.00170966237783;21.200000762939453;125
23:40:36;19.650711826980114;-156.00179163739085;20.600000381469727;128
23:40:38;19.65075373649597;-156.00184813141823;20.200000762939453;132
23:40:40;19.650792628526688;-156.00190546363592;20.0;136
23:40:42;19.650832107290626;-156.00196187384427;19.799999237060547;139
23:40:44;19.650873765349388;-156.0020185355097;19.399999618530273;142
23:40:50;19.651000583544374;-156.00218089297414;18.600000381469727;141
23:40:56;19.65112346224487;-156.0023451782763;18.799999237060547;141
23:41:02;19.65125447139144;-156.00250250659883;19.799999237060547;141
23:41:08;19.651391599327326;-156.00263820961118;20.799999237060547;138
23:41:11;19.651450188830495;-156.0027185920626;20.799999237060547;135
23:41:13;19.651492685079575;-156.00276578217745;20.799999237060547;132
23:41:19;19.65162637643516;-156.00290693342686;21.399999618530273;137
23:41:23;19.65170801617205;-156.00301153957844;21.399999618530273;134
23:41:29;19.651836175471544;-156.00318336859345;20.0;136
23:41:35;19.65197472833097;-156.00333407521248;18.0;132
23:41:37;19.652018900960684;-156.00338210351765;17.399999618530273;129
23:41:43;19.65215460397303;-156.00352459587157;16.200000762939453;132
23:41:49;19.65229768306017;-156.00365795195103;16.600000381469727;131
23:41:53;19.652389800176024;-156.00374864414334;17.399999618530273;134
23:41:54;19.652412431314588;-156.00376934744418;17.600000381469727;137
23:41:55;19.652435900643468;-156.00379147566855;17.799999237060547;137
23:42:02;19.652585852891207;-156.0039369855076;18.600000381469727;136
23:42:05;19.65265399776399;-156.004001442343;19.600000381469727;139
23:42:11;19.652803111821413;-156.00413639098406;21.0;137
23:42:17;19.652948789298534;-156.00425549782813;20.600000381469727;137
23:42:23;19.653096813708544;-156.00439229048789;20.0;138
23:42:29;19.653248777613044;-156.00451248697937;18.600000381469727;138
23:42:35;19.65340744704008;-156.0046230442822;17.799999237060547;140
23:42:41;19.65357106178999;-156.00474558770657;17.600000381469727;141
23:42:47;19.653729982674122;-156.0048614256084;17.799999237060547;141
23:42:53;19.65389309450984;-156.00498070009053;19.200000762939453;144
